unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
3235459,HK253728,2004-03-20 10:30:00.000000 UTC,006XX W LAKE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,27,28,06,1171728.0,1901690.0,2004,2018-02-10 03:50:01.000000 UTC,41.88569696,-87.644833747,"(41.88569696, -87.644833747)"
3185574,HK192445,2004-02-18 04:30:00.000000 UTC,007XX W MONROE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1171735.0,1899804.0,2004,2018-02-28 03:56:25.000000 UTC,41.880521497,-87.644863603,"(41.880521497, -87.644863603)"
12829116,JF398405,2022-09-15 11:30:00.000000 UTC,0000X W WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,111,1,42,32,06,1176210.0,1902134.0,2022,2023-01-03 03:40:27.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
11467098,JB462896,2018-10-04 02:45:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,42,32,06,1175800.0,1900817.0,2018,2018-10-11 04:04:07.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
11430808,JB415005,2018-08-30 08:30:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,32,06,1175800.0,1900817.0,2018,2018-09-06 04:21:26.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
6735681,HP251571,2008-03-30 05:35:00.000000 UTC,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,28,06,1172573.0,1900294.0,2008,2018-02-28 03:56:25.000000 UTC,41.881847601,-87.641772074,"(41.881847601, -87.641772074)"
6729333,HR144542,2009-01-29 04:25:00.000000 UTC,004XX W ADAMS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,2,28,06,1173333.0,1899380.0,2009,2018-02-28 03:56:25.000000 UTC,41.879322687,-87.639008545,"(41.879322687, -87.639008545)"
11448194,JB438032,2018-09-16 02:30:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,32,06,1176351.0,1900945.0,2018,2018-09-23 04:00:24.000000 UTC,41.883549603,-87.627879826,"(41.883549603, -87.627879826)"
11577478,JC129893,2019-01-25 08:30:00.000000 UTC,002XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,111,1,42,32,06,1177258.0,1901852.0,2019,2019-02-01 04:19:40.000000 UTC,41.886017951,-87.624521781,"(41.886017951, -87.624521781)"
5877436,HN683829,2007-11-01 12:00:00.000000 UTC,006XX W MADISON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,27,28,06,1171840.0,1900276.0,2007,2018-02-28 03:56:25.000000 UTC,41.881814385,-87.644464145,"(41.881814385, -87.644464145)"
8472846,HV149108,2012-02-07 07:45:00.000000 UTC,003XX S CLINTON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1172783.0,1898697.0,2012,2018-02-10 03:50:01.000000 UTC,41.877460682,-87.641048267,"(41.877460682, -87.641048267)"
3658893,HK757766,2004-11-18 04:00:00.000000 UTC,001XX N WACKER DR,0820,THEFT,$500 AND UNDER,TAXICAB,false,false,111,1,42,32,06,1173912.0,1901545.0,2004,2018-02-28 03:56:25.000000 UTC,41.885250707,-87.636818053,"(41.885250707, -87.636818053)"
3815963,HL180853,2005-02-14 01:50:00.000000 UTC,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,111,1,42,28,06,1172618.0,1900295.0,2005,2018-02-28 03:56:25.000000 UTC,41.88184935,-87.641606807,"(41.88184935, -87.641606807)"
9872553,HX522786,2014-11-26 04:45:00.000000 UTC,0000X W RANDOLPH ST,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,false,false,111,1,42,32,06,1175770.0,1901280.0,2014,2018-02-10 03:50:01.000000 UTC,41.884481948,-87.630003198,"(41.884481948, -87.630003198)"
1954075,HH144517,2002-01-23 05:00:00.000000 UTC,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,111,1,,,06,1173039.0,1900311.0,2002,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
1947075,HH134559,2002-01-18 02:30:00.000000 UTC,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1173039.0,1900311.0,2002,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
2611287,HJ212831,2003-03-01 07:40:00.000000 UTC,006XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,2,28,06,1172228.0,1898889.0,2003,2018-02-28 03:56:25.000000 UTC,41.87799981,-87.64308039,"(41.87799981, -87.64308039)"
3354949,HK399437,2004-05-31 01:16:05.000000 UTC,0000X S JEFFERSON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1172336.0,1900151.0,2004,2018-02-28 03:56:25.000000 UTC,41.881460437,-87.642646552,"(41.881460437, -87.642646552)"
13198713,JG410122,2023-09-04 01:50:00.000000 UTC,0000X E RIVERWALK S,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,111,1,42,32,06,1176448.0,1902255.0,2023,2023-09-12 03:44:38.000000 UTC,41.887142126,-87.627484072,"(41.887142126, -87.627484072)"
13199419,JG411026,2023-09-04 05:20:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,34,32,06,1176136.0,1900822.0,2023,2023-09-12 03:44:38.000000 UTC,41.883216931,-87.628673023,"(41.883216931, -87.628673023)"
6015180,HP120540,2008-01-12 02:30:00.000000 UTC,004XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,2,28,06,1173476.0,1898457.0,2008,2018-02-28 03:56:25.000000 UTC,41.87678674,-87.638510915,"(41.87678674, -87.638510915)"
7131919,HR541090,2009-09-16 08:30:00.000000 UTC,002XX S RIVERSIDE PLZ,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,2,28,06,1173472.0,1899214.0,2009,2018-02-10 03:50:01.000000 UTC,41.878864086,-87.638503099,"(41.878864086, -87.638503099)"
4170126,HL501651,2005-07-22 08:00:00.000000 UTC,005XX W ADAMS ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,2,28,06,1172571.0,1899358.0,2005,2018-02-28 03:56:25.000000 UTC,41.8792792,-87.641807112,"(41.8792792, -87.641807112)"
12009807,JD186471,2020-03-15 11:20:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-03-22 03:41:57.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12230294,JD442028,2020-11-25 03:00:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,32,06,1176338.0,1901346.0,2020,2020-12-17 03:40:05.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
8013153,HT244916,2011-04-03 03:00:00.000000 UTC,005XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,111,1,2,28,06,1173159.0,1898448.0,2011,2018-02-10 03:50:01.000000 UTC,41.876769079,-87.639675097,"(41.876769079, -87.639675097)"
1975560,HH170714,2002-02-04 04:00:00.000000 UTC,005XX W RANDOLPH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1172563.0,1901236.0,2002,2018-02-28 03:56:25.000000 UTC,41.88443273,-87.64178092,"(41.88443273, -87.64178092)"
7784798,HS593692,2007-08-20 12:00:00.000000 UTC,001XX S WACKER DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,SMALL RETAIL STORE,false,false,111,1,2,32,06,,,2007,2015-08-17 03:03:40.000000 UTC,,,
6266360,HP346452,2008-05-19 12:00:00.000000 UTC,004XX W MADISON ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,CREDIT UNION,false,false,111,1,42,28,06,1173505.0,1900319.0,2008,2018-02-10 03:50:01.000000 UTC,41.881895543,-87.638349075,"(41.881895543, -87.638349075)"
9412525,HW555790,2013-11-26 10:00:00.000000 UTC,0000X E RANDOLPH ST,0843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,BANK,false,false,111,1,42,32,06,1176914.0,1901295.0,2013,2018-02-10 03:50:01.000000 UTC,41.884497303,-87.625801874,"(41.884497303, -87.625801874)"
10729378,HZ488586,2016-10-24 03:35:00.000000 UTC,0000X E LAKE ST,0850,THEFT,ATTEMPT THEFT,COLLEGE/UNIVERSITY GROUNDS,false,false,111,1,42,32,06,1176585.0,1901750.0,2016,2018-02-10 03:50:01.000000 UTC,41.885753285,-87.626996239,"(41.885753285, -87.626996239)"
8761496,HV436371,2012-08-18 05:05:00.000000 UTC,001XX N STATE ST,0850,THEFT,ATTEMPT THEFT,RESIDENTIAL YARD (FRONT/BACK),true,false,111,1,42,32,06,1176330.0,1901657.0,2012,2018-02-10 03:50:01.000000 UTC,41.885503844,-87.627935448,"(41.885503844, -87.627935448)"
9733214,HX383208,2014-08-11 01:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,true,false,111,1,42,32,06,1176338.0,1901346.0,2014,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
9851981,HX501033,2014-11-09 03:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9702389,HX352908,2014-07-20 01:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9906951,HX557776,2014-12-28 03:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CREDIT UNION,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10151553,HY340842,2015-07-14 05:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10974206,JA298099,2017-06-08 03:21:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13230723,JG447928,2023-10-02 03:31:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,1176352.0,1900927.0,2023,2023-10-10 03:42:05.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11952548,JD116960,2020-01-15 02:00:00.000000 UTC,0000X W IDA B WELLS DR,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,111,1,4,32,06,,,2020,2020-01-22 03:42:38.000000 UTC,,,
8843014,HV515385,2012-10-12 04:00:00.000000 UTC,003XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1177245.0,1902400.0,2012,2018-02-10 03:50:01.000000 UTC,41.887521986,-87.624552898,"(41.887521986, -87.624552898)"
8853722,HV527073,2012-10-20 04:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8985271,HW132780,2013-01-26 06:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2013,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
8793166,HV467241,2012-09-08 05:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8965684,HW113632,2013-01-11 04:50:00.000000 UTC,001XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1177276.0,1901405.0,2013,2018-02-10 03:50:01.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
9032572,HW180626,2013-03-05 07:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12451634,JE335967,2021-08-13 11:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176337.0,1901410.0,2021,2021-08-20 03:41:02.000000 UTC,41.884825904,-87.627917199,"(41.884825904, -87.627917199)"
12555574,JE462974,2021-12-01 05:38:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2021,2021-12-08 03:44:18.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12478588,JE367996,2021-09-07 12:29:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2021,2021-09-14 03:41:32.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12427833,JE306818,2021-07-19 01:47:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900918.0,2021,2021-07-26 03:40:12.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11761181,JC352824,2019-07-16 07:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2019,2019-07-23 03:46:31.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11721513,JC304990,2019-06-13 05:05:00.000000 UTC,003XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1177243.0,1902501.0,2019,2019-06-30 03:41:21.000000 UTC,41.887799181,-87.624557179,"(41.887799181, -87.624557179)"
9953914,HY142094,2015-02-06 04:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2015,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
10011639,HY200863,2015-03-27 08:10:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9943473,HY131788,2015-01-28 01:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10025377,HY214586,2015-04-08 02:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9938478,HY127163,2015-01-24 02:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10067134,HY256007,2015-05-11 03:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10258480,HY445583,2015-10-01 02:10:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10369064,HZ105034,2016-01-05 02:49:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10909619,JA222220,2017-04-12 02:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11170301,JA539098,2017-12-06 02:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11178783,JA550694,2017-12-14 08:48:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-05-04 03:51:04.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11042305,JA376716,2017-08-04 11:10:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11086923,JA430464,2017-09-13 10:56:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11092922,JA438291,2017-09-19 06:45:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,06,1176875.0,1901295.0,2017,2018-02-10 03:50:01.000000 UTC,41.884498186,-87.625945086,"(41.884498186, -87.625945086)"
11171999,JA541371,2017-12-07 08:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2017,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11175682,JA546526,2017-12-12 02:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2017,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
9154393,HW299761,2013-06-01 10:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9130534,HW275224,2013-05-15 10:05:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9025521,HW172670,2013-02-27 05:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12561918,JE469907,2021-11-18 09:03:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2021,2021-12-10 03:39:57.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
12580801,JE492997,2021-12-27 07:07:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2021,2022-01-03 03:46:21.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12676765,JF215235,2022-04-17 06:17:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12715923,JF262361,2022-05-29 04:53:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2022,2023-01-03 03:40:27.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12756135,JF310779,2022-07-08 09:22:00.000000 UTC,0000X E WACKER DR,0860,THEFT,RETAIL THEFT,RESTAURANT,false,false,111,1,42,32,06,1177017.0,1902599.0,2022,2023-01-03 03:40:27.000000 UTC,41.888073217,-87.625384145,"(41.888073217, -87.625384145)"
12707707,JF253024,2022-05-18 03:51:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2022,2023-01-03 03:40:27.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11077184,JA418669,2017-09-04 05:15:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176572.0,1901291.0,2017,2018-02-10 03:50:01.000000 UTC,41.884494058,-87.62705785,"(41.884494058, -87.62705785)"
11132594,JA489650,2017-10-28 02:18:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11158393,JA523830,2017-11-24 04:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11395190,JB369217,2018-07-28 04:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2018,2018-08-04 03:58:12.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11741135,JC328625,2019-06-30 11:55:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-07-09 03:43:51.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11596033,JC152750,2019-02-14 07:02:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-02-21 04:13:56.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11787297,JC384251,2019-08-08 04:20:00.000000 UTC,001XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,111,1,42,32,06,1175512.0,1901391.0,2019,2019-08-15 03:45:14.000000 UTC,41.884792337,-87.630947262,"(41.884792337, -87.630947262)"
11632396,JC196977,2019-03-23 12:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-03-30 04:05:30.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11633940,JC198619,2019-03-25 09:05:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,true,false,111,1,42,32,06,1176338.0,1901346.0,2019,2019-04-01 04:21:13.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11930810,JC558337,2019-12-23 09:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-12-30 03:41:13.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11815890,JC417975,2019-09-03 06:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2019,2019-09-10 03:41:05.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11961257,JD127110,2020-01-24 12:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-01-31 03:40:39.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11902638,JC524292,2019-11-25 05:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-12-02 04:10:43.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11947444,JD110802,2020-01-10 11:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2020,2020-01-17 04:09:17.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
10317354,HY506298,2015-11-18 02:19:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10322872,HY512729,2015-11-23 07:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
